time_s,phase,dP,p17,p18,dVQ_V,loop_gain,polarization_gain,sense_margin_V,vt_shift_V,id_proxy,refresh_needed
1.485e-05,2.0,0.30600897878108824,0.15300448939054412,-0.15300448939054412,0.03766264354228778,0.35,0.12307692307692307,-0.08233735645771222,0.10710314257338088,0.09886443929850543,1.0
1.49e-05,2.0,0.3050666876112885,0.15253334380564426,-0.15253334380564426,0.03754666924446628,0.35,0.12307692307692307,-0.08245333075553371,0.10677334066395097,0.098560006766724,1.0
1.495e-05,2.0,0.3041283700282267,0.15206418501411334,-0.15206418501411334,0.037431184003474054,0.35,0.12307692307692307,-0.08256881599652593,0.10644492950987933,0.0982568580091194,1.0
1.4999999999999999e-05,2.0,0.30319400194834617,0.15159700097417309,-0.15159700097417309,0.03731618485518107,0.35,0.12307692307692307,-0.08268381514481893,0.10611790068192116,0.0979549852448503,1.0
1.505e-05,2.0,0.30226355950338424,0.15113177975169212,-0.15113177975169212,0.03720166886195498,0.35,0.12307692307692307,-0.08279833113804502,0.10579224582618448,0.09765438076263183,1.0
1.51e-05,2.0,0.3013370190376478,0.1506685095188239,-0.1506685095188239,0.03708763311232588,0.35,0.12307692307692307,-0.08291236688767412,0.10546795666317672,0.09735503691985545,1.0
1.5149999999999999e-05,2.0,0.30041435710533476,0.15020717855266738,-0.15020717855266738,0.036974074720656586,0.35,0.12307692307692307,-0.08302592527934341,0.10514502498686716,0.09705694614172354,1.0
1.52e-05,2.0,0.2994955504678987,0.14974777523394936,-0.14974777523394936,0.036860990826818305,0.35,0.12307692307692307,-0.08313900917318169,0.10482344266376455,0.09676010092039805,1.0
1.525e-05,2.0,0.2985805760914588,0.1492902880457294,-0.1492902880457294,0.03674837859587185,0.35,0.12307692307692307,-0.08325162140412815,0.10450320163201059,0.09646449381416361,1.0
1.53e-05,2.0,0.29766941114425,0.148834705572125,-0.148834705572125,0.036636235217753846,0.35,0.12307692307692307,-0.08336376478224615,0.10418429390048749,0.09617011744660385,1.0
1.535e-05,2.0,0.29676203299411563,0.14838101649705782,-0.14838101649705782,0.036524557906968076,0.35,0.12307692307692307,-0.08347544209303193,0.10386671154794047,0.0958769645057912,1.0
1.5399999999999998e-05,2.0,0.2958584192060422,0.1479292096030211,-0.1479292096030211,0.03641334390228212,0.35,0.12307692307692307,-0.08358665609771787,0.10355044672211478,0.09558502774349056,1.0
1.545e-05,2.0,0.2949585475397316,0.1474792737698658,-0.1474792737698658,0.0363025904664285,0.35,0.12307692307692307,-0.08369740953357149,0.10323549163890605,0.09529429997437483,1.0
1.55e-05,2.0,0.2940623959472146,0.1470311979736073,-0.1470311979736073,0.03619229488581103,0.35,0.12307692307692307,-0.08380770511418897,0.10292183858152511,0.09500477407525396,1.0
1.555e-05,2.0,0.29316994257050166,0.14658497128525083,-0.14658497128525083,0.03608245447021559,0.35,0.12307692307692307,-0.08391754552978441,0.10260947989967557,0.09471644298431592,1.0
1.56e-05,2.0,0.29228116573927143,0.14614058286963572,-0.14614058286963572,0.03597306655252571,0.35,0.12307692307692307,-0.08402693344747428,0.102298408008745,0.09442929970038,1.0
1.565e-05,2.0,0.29139604396859675,0.14569802198429838,-0.14569802198429838,0.03586412848844268,0.35,0.12307692307692307,-0.08413587151155733,0.10198861538900886,0.09414333728216204,1.0
1.57e-05,2.0,0.2905145559567066,0.1452572779783533,-0.1452572779783533,0.035755637656210044,0.35,0.12307692307692307,-0.08424436234378996,0.10168009458484731,0.09385854884755138,1.0
1.575e-05,2.0,0.2896366805827823,0.14481834029139115,-0.14481834029139115,0.035647591456342435,0.35,0.12307692307692307,-0.08435240854365755,0.1013728382039738,0.0935749275728989,1.0
1.5799999999999998e-05,2.0,0.28876239690479055,0.14438119845239528,-0.14438119845239528,0.03553998731135884,0.35,0.12307692307692307,-0.08446001268864116,0.10106683891667669,0.09329246669231694,1.0
1.585e-05,2.0,0.28789168415734884,0.14394584207867442,-0.14394584207867442,0.03543282266551986,0.35,0.12307692307692307,-0.08456717733448013,0.10076208945507209,0.09301115949698963,1.0
1.59e-05,2.0,0.2870245217496253,0.14351226087481264,-0.14351226087481264,0.03532609498456926,0.35,0.12307692307692307,-0.08467390501543073,0.10045858261236884,0.09273099933449433,1.0
1.5949999999999998e-05,2.0,0.286160889263271,0.1430804446316355,-0.1430804446316355,0.03521980175547951,0.35,0.12307692307692307,-0.08478019824452049,0.10015631124214484,0.0924519796081337,1.0
1.6e-05,2.0,0.2853007664503838,0.1426503832251919,-0.1426503832251919,0.03511394048620108,0.35,0.12307692307692307,-0.0848860595137989,0.09985526825763433,0.09217409377627786,1.0
1.605e-05,2.0,0.28444413323150486,0.14222206661575243,-0.14222206661575243,0.03500850870541598,0.35,0.12307692307692307,-0.08499149129458401,0.0995554466310267,0.09189733535171696,1.0
1.61e-05,2.0,0.2835909696936455,0.14179548484682275,-0.14179548484682275,0.03490350396229483,0.35,0.12307692307692307,-0.08509649603770517,0.09925683939277592,0.09162169790102392,1.0
1.615e-05,2.0,0.282741256088344,0.141370628044172,-0.141370628044172,0.03479892382625772,0.35,0.12307692307692307,-0.08520107617374229,0.0989594396309204,0.09134717504392652,1.0
1.62e-05,2.0,0.28189497282975307,0.14094748641487653,-0.14094748641487653,0.03469476588673884,0.35,0.12307692307692307,-0.08530523411326116,0.09866324049041357,0.09107376045268945,1.0
1.625e-05,2.0,0.2810521004927558,0.1405260502463779,-0.1405260502463779,0.034591027752954556,0.35,0.12307692307692307,-0.08540897224704544,0.09836823517246453,0.09080144785150572,1.0
1.63e-05,2.0,0.2802126198111103,0.14010630990555514,-0.14010630990555514,0.03448770705367511,0.35,0.12307692307692307,-0.08551229294632488,0.09807441693388859,0.09053023101589718,1.0
1.6349999999999998e-05,2.0,0.2793765116756234,0.1396882558378117,-0.1396882558378117,0.0343848014369998,0.35,0.12307692307692307,-0.0856151985630002,0.09778177908646818,0.09026010377212448,1.0
1.64e-05,2.0,0.2785437571323501,0.13927187856617504,-0.13927187856617504,0.034282308570135395,0.35,0.12307692307692307,-0.0857176914298646,0.09749031499632252,0.08999105999660542,1.0
1.645e-05,2.0,0.27771433738082246,0.13885716869041123,-0.13885716869041123,0.03418022613917815,0.35,0.12307692307692307,-0.08581977386082185,0.09720001808328786,0.08972309361534264,1.0
1.6499999999999998e-05,2.0,0.27688823377230287,0.13844411688615144,-0.13844411688615144,0.03407855184889881,0.35,0.12307692307692307,-0.08592144815110118,0.096910881820306,0.08945619860335939,1.0
1.655e-05,2.0,0.27606542780806476,0.13803271390403238,-0.13803271390403238,0.03397728342253104,0.35,0.12307692307692307,-0.08602271657746896,0.09662289973282266,0.089190368984144,1.0
1.66e-05,2.0,0.2752459011376984,0.1376229505688492,-0.1376229505688492,0.03387641860156288,0.35,0.12307692307692307,-0.08612358139843712,0.09633606539819445,0.08892559882910256,1.0
1.6649999999999998e-05,2.0,0.27442963555744215,0.13721481777872108,-0.13721481777872108,0.03377595514553134,0.35,0.12307692307692307,-0.08622404485446866,0.09605037244510475,0.08866188225701976,1.0
1.67e-05,2.0,0.27361661300853773,0.13680830650426887,-0.13680830650426887,0.03367589083182003,0.35,0.12307692307692307,-0.08632410916817997,0.0957658145529882,0.08839921343352758,1.0
1.675e-05,2.0,0.2728068155756108,0.1364034077878054,-0.1364034077878054,0.03357622345545979,0.35,0.12307692307692307,-0.0864237765445402,0.09548238545146379,0.08813758657058196,1.0
1.68e-05,2.0,0.27200022548507413,0.13600011274253707,-0.13600011274253707,0.0334769508289322,0.35,0.12307692307692307,-0.08652304917106779,0.09520007891977594,0.08787699592594703,1.0
1.685e-05,2.0,0.2711968251035546,0.1355984125517773,-0.1355984125517773,0.033378070781975945,0.35,0.12307692307692307,-0.08662192921802406,0.0949188887862441,0.08761743580268685,1.0
1.69e-05,2.0,0.2703965969363441,0.13519829846817205,-0.13519829846817205,0.0332795811613962,0.35,0.12307692307692307,-0.08672041883860379,0.09463880892772043,0.08735890054866502,1.0
1.695e-05,2.0,0.2695995236258709,0.13479976181293546,-0.13479976181293546,0.033181479830876416,0.35,0.12307692307692307,-0.08681852016912359,0.09435983326905481,0.0871013845560506,1.0
1.7e-05,2.0,0.26880558795019516,0.13440279397509758,-0.13440279397509758,0.03308376467079325,0.35,0.12307692307692307,-0.08691623532920675,0.0940819557825683,0.08684488226083228,1.0
1.7049999999999998e-05,2.0,0.26801477282152464,0.13400738641076232,-0.13400738641076232,0.0329864335780338,0.35,0.12307692307692307,-0.0870135664219662,0.09380517048753362,0.08658938814233873,1.0
1.71e-05,2.0,0.2672270612847528,0.1336135306423764,-0.1336135306423764,0.03288948446581573,0.35,0.12307692307692307,-0.08711051553418427,0.09352947144966348,0.0863348967227663,1.0
1.715e-05,2.0,0.26644243651601757,0.13322121825800878,-0.13322121825800878,0.03279291526350985,0.35,0.12307692307692307,-0.08720708473649014,0.09325485278060615,0.08608140256671337,1.0
1.7199999999999998e-05,2.0,0.26566088182128,0.13283044091064,-0.13283044091064,0.03269672391646523,0.35,0.12307692307692307,-0.08730327608353478,0.092981308637448,0.08582890028072124,1.0
1.725e-05,2.0,0.26488238063492425,0.13244119031746213,-0.13244119031746213,0.03260090838583683,0.35,0.12307692307692307,-0.08739909161416316,0.09270883322222348,0.08557738451282168,1.0
1.73e-05,2.0,0.2641069165183766,0.1320534582591883,-0.1320534582591883,0.032505466648415575,0.35,0.12307692307692307,-0.08749453335158441,0.0924374207814318,0.08532684995209089,1.0
1.7349999999999998e-05,2.0,0.2633344731587442,0.1316672365793721,-0.1316672365793721,0.03241039669646082,0.35,0.12307692307692307,-0.08758960330353918,0.09216706560556047,0.08507729132820965,1.0
1.74e-05,2.0,0.26256503436747364,0.13128251718373682,-0.13128251718373682,0.032315696537535216,0.35,0.12307692307692307,-0.08768430346246478,0.09189776202861577,0.08482870341102994,1.0
1.745e-05,2.0,0.2617985840790268,0.1308992920395134,-0.1308992920395134,0.03222136419434175,0.35,0.12307692307692307,-0.08777863580565824,0.09162950442765937,0.08458108101014711,1.0
1.75e-05,2.0,0.26103510634957716,0.13051755317478858,-0.13051755317478858,0.03212739770456334,0.35,0.12307692307692307,-0.08787260229543666,0.091362287222352,0.08433441897447877,1.0
1.755e-05,2.0,0.2602745853557228,0.1301372926778614,-0.1301372926778614,0.03203379512070434,0.35,0.12307692307692307,-0.08796620487929566,0.09109610487450297,0.08408871219184891,1.0
1.76e-05,2.0,0.2595170053932178,0.1297585026966089,-0.1297585026966089,0.0319405545099345,0.35,0.12307692307692307,-0.0880594454900655,0.09083095188762623,0.08384395558857807,1.0
1.765e-05,2.0,0.25876235087572164,0.12938117543786082,-0.12938117543786082,0.031847673953934966,0.35,0.12307692307692307,-0.08815232604606503,0.09056682280650256,0.08360014412907929,1.0
1.77e-05,2.0,0.25801060633356504,0.12900530316678252,-0.12900530316678252,0.03175515154874647,0.35,0.12307692307692307,-0.08824484845125352,0.09030371221674775,0.08335727281545949,1.0
1.7749999999999998e-05,2.0,0.25726175641253357,0.12863087820626679,-0.12863087820626679,0.031662985404619516,0.35,0.12307692307692307,-0.08833701459538049,0.09004161474438674,0.08311533668712623,1.0
1.78e-05,2.0,0.2565157858726669,0.12825789293633344,-0.12825789293633344,0.031571173645866694,0.35,0.12307692307692307,-0.0884288263541333,0.08978052505543341,0.08287433082040008,1.0
1.785e-05,2.0,0.2557726795870761,0.12788633979353806,-0.12788633979353806,0.031479714410717057,0.35,0.12307692307692307,-0.08852028558928293,0.08952043785547663,0.08263425032813229,1.0
1.7899999999999998e-05,2.0,0.25503242254077535,0.12751621127038767,-0.12751621127038767,0.03138860585117235,0.35,0.12307692307692307,-0.08861139414882765,0.08926134788927137,0.08239509035932742,1.0
1.795e-05,2.0,0.2542949998295306,0.1271474999147653,-0.1271474999147653,0.0312978461328653,0.35,0.12307692307692307,-0.0887021538671347,0.08900324994033569,0.08215684609877141,1.0
1.8e-05,2.0,0.2535603966587233,0.12678019832936166,-0.12678019832936166,0.03120743343491979,0.35,0.12307692307692307,-0.08879256656508021,0.08874613883055316,0.08191951276666445,1.0
1.8049999999999998e-05,2.0,0.25282859834222987,0.12641429917111494,-0.12641429917111494,0.031117365949812906,0.35,0.12307692307692307,-0.08888263405018709,0.08849000941978045,0.08168308561825888,1.0
1.81e-05,2.0,0.2520995903013156,0.1260497951506578,-0.1260497951506578,0.031027641883238845,0.35,0.12307692307692307,-0.08897235811676116,0.08823485660546046,0.08144755994350197,1.0
1.815e-05,2.0,0.2513733580635442,0.1256866790317721,-0.1256866790317721,0.03093825945397467,0.35,0.12307692307692307,-0.08906174054602532,0.08798067532224046,0.08121293106668352,1.0
1.82e-05,2.0,0.25064988726170134,0.12532494363085067,-0.12532494363085067,0.030849216893747856,0.35,0.12307692307692307,-0.08915078310625214,0.08772746054159547,0.08097919434608812,1.0
1.825e-05,2.0,0.24992916363273232,0.12496458181636616,-0.12496458181636616,0.030760512447105516,0.35,0.12307692307692307,-0.08923948755289449,0.0874752072714563,0.08074634517365198,1.0
1.8299999999999998e-05,2.0,0.24921117301669513,0.12460558650834756,-0.12460558650834756,0.030672144371285553,0.35,0.12307692307692307,-0.08932785562871444,0.08722391055584329,0.08051437897462459,1.0
1.835e-05,2.0,0.24849590135572514,0.12424795067786257,-0.12424795067786257,0.030584110936089245,0.35,0.12307692307692307,-0.08941588906391075,0.08697356547450379,0.08028329120723428,1.0
1.84e-05,2.0,0.2477833346930161,0.12389166734650806,-0.12389166734650806,0.030496410423755827,0.35,0.12307692307692307,-0.08950358957624417,0.08672416714255564,0.08005307736235905,1.0
1.8449999999999998e-05,2.0,0.247073459171812,0.123536729585906,-0.123536729585906,0.0304090411288384,0.35,0.12307692307692307,-0.0895909588711616,0.0864757107101342,0.0798237329632008,1.0
1.85e-05,2.0,0.24636626103441428,0.12318313051720714,-0.12318313051720714,0.030322001358081756,0.35,0.12307692307692307,-0.08967799864191824,0.08622819136204499,0.07959525356496462,1.0
1.855e-05,2.0,0.24566172662120025,0.12283086331060013,-0.12283086331060013,0.030235289430301567,0.35,0.12307692307692307,-0.08976471056969842,0.08598160431742008,0.07936763475454162,1.0
1.8599999999999998e-05,2.0,0.24495984236965573,0.12247992118482787,-0.12247992118482787,0.03014890367626532,0.35,0.12307692307692307,-0.08985109632373467,0.0857359448293795,0.07914087215019647,1.0
1.865e-05,2.0,0.24426059481341922,0.12213029740670961,-0.12213029740670961,0.030062842438574672,0.35,0.12307692307692307,-0.08993715756142533,0.08549120818469672,0.07891496140125852,1.0
1.87e-05,2.0,0.2435639705813391,0.12178198529066955,-0.12178198529066955,0.029977104071549427,0.35,0.12307692307692307,-0.09002289592845057,0.08524738970346868,0.07868989818781726,1.0
1.875e-05,2.0,0.2428699563965425,0.12143497819827125,-0.12143497819827125,0.02989168694111292,0.35,0.12307692307692307,-0.09010831305888707,0.08500448473878987,0.07846567822042143,1.0
1.88e-05,2.0,0.24217853907551648,0.12108926953775824,-0.12108926953775824,0.02980658942467895,0.35,0.12307692307692307,-0.09019341057532104,0.08476248867643077,0.07824229723978225,1.0
1.885e-05,2.0,0.2414897055272008,0.1207448527636004,-0.1207448527636004,0.0297218099110401,0.35,0.12307692307692307,-0.0902781900889599,0.08452139693452028,0.07801975101648026,1.0
1.89e-05,2.0,0.2408034427520927,0.12040172137604635,-0.12040172137604635,0.02963734680025756,0.35,0.12307692307692307,-0.09036265319974243,0.08428120496323244,0.0777980353506761,1.0
1.895e-05,2.0,0.24011973784136212,0.12005986892068106,-0.12005986892068106,0.029553198503552258,0.35,0.12307692307692307,-0.09044680149644774,0.08404190824447674,0.07757714607182468,1.0
1.8999999999999998e-05,2.0,0.23943857797597945,0.11971928898798972,-0.11971928898798972,0.02946936344319747,0.35,0.12307692307692307,-0.09053063655680252,0.08380350229159281,0.07735707903839337,1.0
1.905e-05,2.0,0.23875995042585327,0.11937997521292663,-0.11937997521292663,0.02938584005241271,0.35,0.12307692307692307,-0.09061415994758729,0.08356598264904865,0.07713783013758337,1.0
1.91e-05,2.0,0.23808384254897944,0.11904192127448972,-0.11904192127448972,0.029302626775259005,0.35,0.12307692307692307,-0.09069737322474099,0.0833293448921428,0.0769193952850549,1.0
1.9149999999999998e-05,2.0,0.237410241790601,0.1187051208953005,-0.1187051208953005,0.029219722066535506,0.35,0.12307692307692307,-0.09078027793346449,0.08309358462671035,0.0767017704246557,1.0
1.92e-05,2.0,0.23673913568237798,0.11836956784118899,-0.11836956784118899,0.029137124391677288,0.35,0.12307692307692307,-0.09086287560832271,0.08285869748883229,0.07648495152815288,1.0
1.925e-05,2.0,0.23607051184156874,0.11803525592078437,-0.11803525592078437,0.029054832226654614,0.35,0.12307692307692307,-0.09094516777334538,0.08262467914454906,0.07626893459496836,1.0
1.9299999999999998e-05,2.0,0.23540435797022025,0.11770217898511012,-0.11770217898511012,0.02897284405787326,0.35,0.12307692307692307,-0.09102715594212674,0.08239152528957708,0.07605371565191732,1.0
1.935e-05,2.0,0.23474066185436923,0.11737033092718462,-0.11737033092718462,0.02889115838207621,0.35,0.12307692307692307,-0.09110884161792379,0.08215923164902923,0.07583929075295007,1.0
1.94e-05,2.0,0.23407941136325291,0.11703970568162646,-0.11703970568162646,0.02880977370624651,0.35,0.12307692307692307,-0.09119022629375348,0.08192779397713852,0.07562565597889709,1.0
1.945e-05,2.0,0.2334205944485298,0.1167102972242649,-0.1167102972242649,0.028728688547511358,0.35,0.12307692307692307,-0.09127131145248864,0.08169720805698542,0.07541280743721732,1.0
1.95e-05,2.0,0.2327641991435095,0.11638209957175474,-0.11638209957175474,0.02864790143304732,0.35,0.12307692307692307,-0.09135209856695267,0.08146746970022832,0.07520074126174922,1.0
1.9549999999999997e-05,2.0,0.23211021356239273,0.11605510678119636,-0.11605510678119636,0.028567410899986795,0.35,0.12307692307692307,-0.0914325891000132,0.08123857474683745,0.07498945361246534,1.0
1.96e-05,2.0,0.23145862589951993,0.11572931294975997,-0.11572931294975997,0.028487215495325527,0.35,0.12307692307692307,-0.09151278450467447,0.08101051906483198,0.07477894067522951,1.0
1.965e-05,2.0,0.23080942442862964,0.11540471221431482,-0.11540471221431482,0.02840731377583134,0.35,0.12307692307692307,-0.09159268622416866,0.08078329855002037,0.07456919866155727,1.0
1.9699999999999998e-05,2.0,0.2301625975021256,0.1150812987510628,-0.1150812987510628,0.028327704307953918,0.35,0.12307692307692307,-0.09167229569204607,0.08055690912574395,0.07436022380837903,1.0
1.975e-05,2.0,0.2295181335503523,0.11475906677517615,-0.11475906677517615,0.028248385667735666,0.35,0.12307692307692307,-0.09175161433226434,0.08033134674262331,0.07415201237780614,1.0
1.98e-05,2.0,0.2288760210808807,0.11443801054044035,-0.11443801054044035,0.028169356440723776,0.35,0.12307692307692307,-0.09183064355927623,0.08010660737830824,0.07394456065689992,1.0
1.9849999999999998e-05,2.0,0.22823624867780076,0.11411812433890038,-0.11411812433890038,0.02809061522188317,0.35,0.12307692307692307,-0.09190938477811683,0.07988268703723027,0.07373786495744333,1.0
1.99e-05,2.0,0.22759880500102384,0.11379940250051192,-0.11379940250051192,0.028012160615510623,0.35,0.12307692307692307,-0.09198783938448937,0.07965958175035834,0.0735319216157154,1.0
1.995e-05,2.0,0.2269636787855929,0.11348183939279645,-0.11348183939279645,0.027933991235149894,0.35,0.12307692307692307,-0.0920660087648501,0.07943728757495751,0.07332672699226847,1.0
1.9999999999999998e-05,2.0,0.22633085884100096,0.11316542942050048,-0.11316542942050048,0.02785610570350781,0.35,0.12307692307692307,-0.09214389429649218,0.07921580059435034,0.073122277471708,1.0
2.005e-05,2.0,0.22570033405051776,0.11285016702525888,-0.11285016702525888,0.027778502652371414,0.35,0.12307692307692307,-0.09222149734762858,0.07899511691768121,0.07291856946247496,1.0
2.01e-05,2.0,0.22507209337052458,0.11253604668526229,-0.11253604668526229,0.0277011807225261,0.35,0.12307692307692307,-0.0922988192774739,0.0787752326796836,0.07271559939663103,1.0
2.015e-05,2.0,0.22444612582985665,0.11222306291492833,-0.11222306291492833,0.027624138563674662,0.35,0.12307692307692307,-0.09237586143632534,0.07855614404044982,0.072513363729646,1.0
2.02e-05,2.0,0.22382242052915344,0.11191121026457672,-0.11191121026457672,0.027547374834357343,0.35,0.12307692307692307,-0.09245262516564265,0.0783378471852037,0.07231185894018803,1.0
2.0249999999999998e-05,2.0,0.22320096664021682,0.11160048332010841,-0.11160048332010841,0.027470888201872837,0.35,0.12307692307692307,-0.09252911179812716,0.07812033832407589,0.0721110815299162,1.0
2.03e-05,2.0,0.2225817534053761,0.11129087670268804,-0.11129087670268804,0.027394677342200132,0.35,0.12307692307692307,-0.09260532265779986,0.07790361369188163,0.07191102802327536,1.0
2.035e-05,2.0,0.22196477013686167,0.11098238506843083,-0.11098238506843083,0.027318740939921433,0.35,0.12307692307692307,-0.09268125906007857,0.07768766954790157,0.07171169496729377,1.0
2.0399999999999998e-05,2.0,0.22135000621618506,0.11067500310809253,-0.11067500310809253,0.02724307768814585,0.35,0.12307692307692307,-0.09275692231185415,0.07747250217566476,0.07151307893138287,1.0
2.045e-05,2.0,0.22073745109352574,0.11036872554676287,-0.11036872554676287,0.027167686288433936,0.35,0.12307692307692307,-0.09283231371156606,0.077258107882734,0.07131517650713909,1.0
2.05e-05,2.0,0.22012709428712676,0.11006354714356338,-0.11006354714356338,0.02709256545072329,0.35,0.12307692307692307,-0.0929074345492767,0.07704448300049437,0.07111798430814864,1.0
2.0549999999999998e-05,2.0,0.2195189253826959,0.10975946269134795,-0.10975946269134795,0.02701771389325488,0.35,0.12307692307692307,-0.09298228610674511,0.07683162388394356,0.07092149896979406,1.0
2.06e-05,2.0,0.21891293403281392,0.10945646701640696,-0.10945646701640696,0.026943130342500173,0.35,0.12307692307692307,-0.09305686965749982,0.07661952691148487,0.07072571714906296,1.0
2.065e-05,2.0,0.21830910995635036,0.10915455497817518,-0.10915455497817518,0.026868813533089272,0.35,0.12307692307692307,-0.09313118646691072,0.07640818848472263,0.07053063552435934,1.0
2.07e-05,2.0,0.21770744293788533,0.10885372146894266,-0.10885372146894266,0.02679476220773973,0.35,0.12307692307692307,-0.09320523779226027,0.07619760502825985,0.0703362507953168,1.0
2.075e-05,2.0,0.2171079228271382,0.1085539614135691,-0.1085539614135691,0.026720975117186237,0.35,0.12307692307692307,-0.09327902488281375,0.07598777298949837,0.07014255968261388,1.0
2.0799999999999997e-05,2.0,0.21651053953840305,0.10825526976920152,-0.10825526976920152,0.02664745102011114,0.35,0.12307692307692307,-0.09335254897988886,0.07577868883844106,0.06994955892779176,1.0
2.085e-05,2.0,0.21591528304998986,0.10795764152499493,-0.10795764152499493,0.026574188683075674,0.35,0.12307692307692307,-0.09342581131692432,0.07557034906749645,0.06975724529307364,1.0
2.09e-05,2.0,0.2153221434036727,0.10766107170183635,-0.10766107170183635,0.026501186880452023,0.35,0.12307692307692307,-0.09349881311954797,0.07536275019128544,0.06956561556118657,1.0
2.0949999999999998e-05,2.0,0.2147311107041441,0.10736555535207205,-0.10736555535207205,0.026428444394356196,0.35,0.12307692307692307,-0.0935715556056438,0.07515588874645043,0.06937466653518502,1.0
2.1e-05,2.0,0.2141421751184751,0.10707108755923755,-0.10707108755923755,0.02635596001458155,0.35,0.12307692307692307,-0.09364403998541845,0.07494976129146629,0.06918439503827657,1.0
2.105e-05,2.0,0.213555326875582,0.106777663437791,-0.106777663437791,0.02628373253853317,0.35,0.12307692307692307,-0.09371626746146683,0.0747443644064537,0.06899479791364957,1.0
2.1099999999999998e-05,2.0,0.2129705562656985,0.10648527813284925,-0.10648527813284925,0.02621176077116289,0.35,0.12307692307692307,-0.09378823922883711,0.07453969469299447,0.06880587202430259,1.0
2.115e-05,2.0,0.21238785363985418,0.10619392681992709,-0.10619392681992709,0.026140043524905128,0.35,0.12307692307692307,-0.09385995647509487,0.07433574877394895,0.06861761425287596,1.0
2.12e-05,2.0,0.2118072094093587,0.10590360470467935,-0.10590360470467935,0.02606857961961338,0.35,0.12307692307692307,-0.09393142038038661,0.07413252329327555,0.06843002150148512,1.0
2.1249999999999998e-05,2.0,0.21122861404529175,0.10561430702264588,-0.10561430702264588,0.025997367882497444,0.35,0.12307692307692307,-0.09400263211750255,0.0739300149158521,0.06824309069155579,1.0
2.13e-05,2.0,0.21065205807799842,0.10532602903899921,-0.10532602903899921,0.025926407148061343,0.35,0.12307692307692307,-0.09407359285193866,0.07372822032729943,0.06805681876366103,1.0
2.135e-05,2.0,0.2100775320965906,0.1050387660482953,-0.1050387660482953,0.02585569625804192,0.35,0.12307692307692307,-0.09414430374195808,0.0735271362338067,0.06787120267736005,1.0
2.14e-05,2.0,0.20950502674845356,0.10475251337422678,-0.10475251337422678,0.02578523406134813,0.35,0.12307692307692307,-0.09421476593865187,0.07332675936195875,0.06768623941103884,1.0
2.145e-05,2.0,0.20893453273875773,0.10446726636937886,-0.10446726636937886,0.02571501941400095,0.35,0.12307692307692307,-0.09428498058599905,0.0731270864585652,0.0675019259617525,1.0
2.1499999999999997e-05,2.0,0.20836604082997678,0.10418302041498839,-0.10418302041498839,0.025645051179074063,0.35,0.12307692307692307,-0.09435494882092593,0.07292811429049187,0.06731825934506942,1.0
2.155e-05,2.0,0.2077995418414098,0.1038997709207049,-0.1038997709207049,0.025575328226635052,0.35,0.12307692307692307,-0.09442467177336494,0.07272983964449342,0.06713523659491702,1.0
2.16e-05,2.0,0.20723502664870957,0.10361751332435479,-0.10361751332435479,0.02550584943368733,0.35,0.12307692307692307,-0.09449415056631266,0.07253225932704835,0.06695285476342924,1.0
2.1649999999999998e-05,2.0,0.20667248618341555,0.10333624309170777,-0.10333624309170777,0.02543661368411268,0.35,0.12307692307692307,-0.09456338631588732,0.07233537016419543,0.0667711109207958,1.0
2.17e-05,2.0,0.2061119114324918,0.1030559557162459,-0.1030559557162459,0.025367619868614372,0.35,0.12307692307692307,-0.09463238013138563,0.07213916900137213,0.06659000215511274,1.0
2.175e-05,2.0,0.20555329343787077,0.10277664671893538,-0.10277664671893538,0.025298866884661014,0.35,0.12307692307692307,-0.09470113311533898,0.07194365270325476,0.06640952557223517,1.0
2.1799999999999998e-05,2.0,0.20499662329600057,0.10249831164800029,-0.10249831164800029,0.02523035363643084,0.35,0.12307692307692307,-0.09476964636356916,0.0717488181536002,0.06622967829563095,1.0
2.185e-05,2.0,0.20444189215739866,0.10222094607869933,-0.10222094607869933,0.025162079034756757,0.35,0.12307692307692307,-0.09483792096524324,0.07155466225508952,0.0660504574662365,1.0
2.19e-05,2.0,0.20388909122620927,0.10194454561310463,-0.10194454561310463,0.02509404199707191,0.35,0.12307692307692307,-0.09490595800292809,0.07136118192917323,0.06587186024231376,1.0
2.1949999999999998e-05,2.0,0.20333821175976602,0.10166910587988301,-0.10166910587988301,0.025026241447355817,0.35,0.12307692307692307,-0.09497375855264417,0.0711683741159181,0.06569388379930902,1.0
2.2e-05,3.0,0.2027892450681589,0.10139462253407945,-0.10139462253407945,0.2027892450681589,0.88,1.0,0.0827892450681589,0.07097623577385562,0.24334709408179067,0.0
2.205e-05,3.0,0.20224218251380638,0.10112109125690319,-0.10112109125690319,0.20224218251380638,0.88,1.0,0.08224218251380638,0.07078476387983222,0.24269061901656766,0.0
2.21e-05,3.0,0.20169701551103159,0.10084850775551579,-0.10084850775551579,0.20169701551103159,0.88,1.0,0.08169701551103159,0.07059395542886104,0.2420364186132379,0.0
2.215e-05,3.0,0.20115373552564308,0.10057686776282154,-0.10057686776282154,0.20115373552564308,0.88,1.0,0.08115373552564309,0.07040380743397508,0.2413844826307717,0.0
2.2199999999999998e-05,3.0,0.20061233407452034,0.10030616703726017,-0.10030616703726017,0.20061233407452034,0.88,1.0,0.08061233407452034,0.07021431692608211,0.2407348008894244,0.0
